,u_id,revenue,buy_ts
35552,12116405973481902258,2.75,2018-02-18 17:25:00
35553,7519154149909364708,1.83,2018-02-18 17:33:00
35554,17852652448126104264,0.92,2018-02-18 17:45:00
35555,13230931016951340194,1.77,2018-02-18 17:47:00
35556,1666786397579559017,2.38,2018-02-18 17:47:00
35557,11171561711096037819,4.58,2018-02-18 18:00:00
35558,17536811351814862934,3.67,2018-02-18 18:02:00
35559,10284945887225385755,2.2,2018-02-18 18:08:00
35560,17759860502445656292,3.05,2018-02-18 18:17:00
35561,2640274821355022551,0.61,2018-02-18 18:19:00
35562,17679560439272141168,4.28,2018-02-18 18:25:00
35563,13230931016951340194,1.77,2018-02-18 18:25:00
35564,14486861193920935274,2.93,2018-02-18 18:41:00
35565,8187064396839785015,0.85,2018-02-18 18:43:00
35566,9617789949552809073,17.11,2018-02-18 18:45:00
35567,16463294640900196074,0.98,2018-02-18 18:59:00
35568,9555747354227033741,3.05,2018-02-18 19:06:00
35569,7114418332957132469,2.04,2018-02-18 19:08:00
35570,14749820857899184933,6.11,2018-02-18 19:25:00
35571,12832721548414184700,2.2,2018-02-18 19:31:00
35572,18446156210226471712,9.78,2018-02-18 19:34:00
35573,7850745789490534790,8.2,2018-02-18 19:55:00
35574,9089420705170577702,3.67,2018-02-18 19:58:00
35575,13260397970436173040,25.67,2018-02-18 19:58:00
35576,10437765334272402419,1.22,2018-02-18 20:00:00
35577,16110333864911472018,1.75,2018-02-18 20:03:00
35578,11171561711096037819,1.22,2018-02-18 20:04:00
35579,14373256148397202236,0.85,2018-02-18 20:06:00
35580,11589676324841198652,1.04,2018-02-18 20:14:00
35581,9505967503557792167,11.0,2018-02-18 20:14:00
35582,11227189358646279396,2.14,2018-02-18 20:16:00
35583,5354457606207261669,1.1,2018-02-18 20:17:00
35584,7695136990329066846,4.89,2018-02-18 20:19:00
35585,2776778761412331804,1.22,2018-02-18 20:27:00
35586,10327091257286134892,2.75,2018-02-18 20:27:00
35587,2443352342674763535,2.08,2018-02-18 20:38:00
35588,2403290093062464563,7.33,2018-02-18 20:43:00
35589,4773542236195746145,6.11,2018-02-18 20:48:00
35590,12606778532999373329,5.07,2018-02-18 21:00:00
35591,13751927697567041552,2.75,2018-02-18 21:03:00
35592,15484461171636909708,3.67,2018-02-18 21:04:00
35593,6566859664594054088,2.57,2018-02-18 21:19:00
35594,15431934586165596368,9.17,2018-02-18 21:35:00
35595,18182956706523670962,0.49,2018-02-18 21:48:00
35596,7492368129284434758,1.22,2018-02-18 21:50:00
35597,11592202606134134533,1.22,2018-02-18 21:53:00
35598,9979494486242135890,0.98,2018-02-18 22:02:00
35599,12832721548414184700,2.2,2018-02-18 22:02:00
35600,519541391666399429,3.36,2018-02-18 22:05:00
35601,9563481919624851553,3.67,2018-02-18 22:09:00
35602,17033809367742367243,2.57,2018-02-18 22:12:00
35603,2305619259484056426,2.57,2018-02-18 22:16:00
35604,1720515762654607745,3.42,2018-02-18 22:35:00
35605,898138524186962661,1.83,2018-02-18 22:55:00
35606,16641917851775222679,0.37,2018-02-18 22:59:00
35607,3451943260573392770,24.44,2018-02-18 23:01:00
35608,8759630853372021513,6.11,2018-02-18 23:14:00
35609,17748295645155287297,4.89,2018-02-18 23:17:00
35610,5483861566648894131,1.47,2018-02-18 23:23:00
35611,17082801536003975717,0.85,2018-02-18 23:27:00
35612,16375676305075520680,2.63,2018-02-18 23:46:00
35613,3792131679025722794,3.3,2018-02-18 23:53:00
35614,12281618957538728583,9.17,2018-02-18 23:56:00
35615,14595905033808643879,0.3,2018-02-18 23:58:00
35616,15500555859582121236,2.75,2018-02-19 00:35:00
35617,9920529731449378172,1.47,2018-02-19 00:56:00
35618,7095951664571569931,1.34,2018-02-19 00:57:00
35619,4839778605016720943,5.5,2018-02-19 06:06:00
35620,14694711543653468306,3.67,2018-02-19 06:38:00
35621,2496877474433957970,2.69,2018-02-19 08:23:00
35622,2876076978296601736,2.93,2018-02-19 08:53:00
35623,10679446315742397120,0.98,2018-02-19 08:55:00
35624,2229545450488611153,3.12,2018-02-19 09:08:00
35625,5428360267575446305,2.33,2018-02-19 09:28:00
35626,2139595775202526155,8.55,2018-02-19 09:37:00
35627,11954787923182424340,36.36,2018-02-19 09:44:00
35628,9950674086101270326,3.67,2018-02-19 09:45:00
35629,16833848410415479123,2.02,2018-02-19 09:46:00
35630,9147519783083544862,5.38,2018-02-19 09:50:00
35631,3331188809216053596,6.42,2018-02-19 09:54:00
35632,1968552565541733050,3.05,2018-02-19 09:58:00
35633,6412515196009614938,0.61,2018-02-19 10:12:00
35634,3644482766749211722,9.78,2018-02-19 10:21:00
35635,16663671028227642852,0.87,2018-02-19 10:26:00
35636,12288159876442853649,3.97,2018-02-19 10:26:00
35637,10343016064897450067,2.44,2018-02-19 10:27:00
35638,1160867675989633680,3.05,2018-02-19 10:30:00
35639,4101460083485262047,2.69,2018-02-19 10:31:00
35640,14965030714373758003,45.83,2018-02-19 10:38:00
35641,1388311129279252723,2.44,2018-02-19 10:39:00
35642,14252448063326472655,4.08,2018-02-19 10:40:00
35643,6948781160947906362,0.98,2018-02-19 10:47:00
35644,7687686417501248668,1.67,2018-02-19 10:52:00
35645,8139022135298460750,3.36,2018-02-19 10:55:00
35646,11171561711096037819,1.95,2018-02-19 11:02:00
35647,11235043360243948572,1.59,2018-02-19 11:02:00
35648,17984412603699213922,2.44,2018-02-19 11:03:00
35649,5139615590553126732,2.44,2018-02-19 11:07:00
35650,11668671198620444545,3.67,2018-02-19 11:10:00
35651,3166655588871971119,2.44,2018-02-19 11:16:00
35652,9173252512346742999,1.22,2018-02-19 11:16:00
35653,15500555859582121236,2.75,2018-02-19 11:17:00
35654,13888745432979765063,3.05,2018-02-19 11:17:00
35655,1968552565541733050,2.92,2018-02-19 11:37:00
35656,9530124175749096398,11.0,2018-02-19 11:39:00
35657,13861787462523859202,7.09,2018-02-19 11:49:00
35658,9737640335185488211,9.17,2018-02-19 11:49:00
35659,3303287425423407394,1.67,2018-02-19 11:53:00
35660,5870485713718408130,1.53,2018-02-19 11:55:00
35661,4708132495873251825,0.3,2018-02-19 11:55:00
35662,17198910395687041099,6.11,2018-02-19 11:56:00
35663,14952703286116532051,3.67,2018-02-19 11:56:00
35664,10890284528678247948,1.22,2018-02-19 11:58:00
35665,10932622048606693619,6.47,2018-02-19 11:58:00
35666,17915321534526327797,1.65,2018-02-19 12:00:00
35667,16044301972575269275,9.78,2018-02-19 12:07:00
35668,13366330507314829723,2.93,2018-02-19 12:07:00
35669,5710901890621675704,3.5,2018-02-19 12:10:00
35670,16733736911199117265,0.49,2018-02-19 12:14:00
35671,11254800746298533293,0.92,2018-02-19 12:24:00
35672,10116135452198588850,7.15,2018-02-19 12:26:00
35673,12008762565393617256,8.92,2018-02-19 12:35:00
35674,10086375943202227198,1.47,2018-02-19 12:42:00
35675,2743584344638233090,1.17,2018-02-19 12:45:00
35676,9172579849780042250,4.28,2018-02-19 12:49:00
35677,16148413260281514215,9.78,2018-02-19 12:55:00
35678,11171561711096037819,3.67,2018-02-19 12:58:00
35679,1641613157140052242,1.22,2018-02-19 13:00:00
35680,22538937500067142,0.61,2018-02-19 13:09:00
35681,17780567727582545168,0.55,2018-02-19 13:10:00
35682,10021187902810616208,11.61,2018-02-19 13:14:00
35683,5428360267575446305,9.39,2018-02-19 13:21:00
35684,12658284678687449692,4.89,2018-02-19 13:22:00
35685,17003848665177213683,1.65,2018-02-19 13:25:00
35686,11452059101978766053,1.83,2018-02-19 13:29:00
35687,10134471495895745964,1.53,2018-02-19 13:42:00
35688,9737640335185488211,20.17,2018-02-19 13:52:00
35689,16859587245576600562,3.54,2018-02-19 13:55:00
35690,4867481309458480134,2.08,2018-02-19 13:56:00
35691,10932622048606693619,4.72,2018-02-19 14:02:00
35692,15765329948377929830,9.78,2018-02-19 14:06:00
35693,9045649166203233187,18.33,2018-02-19 14:08:00
35694,10297145179301856162,13.44,2018-02-19 14:10:00
35695,10286094462442130062,1.22,2018-02-19 14:15:00
35696,11336896038869415540,3.42,2018-02-19 14:17:00
35697,4435010523706565697,2.75,2018-02-19 14:17:00
35698,8093170164221325014,1.22,2018-02-19 14:18:00
35699,9286935419675392735,8.55,2018-02-19 14:19:00
35700,4531429947821600979,1.83,2018-02-19 14:20:00
35701,10343016064897450067,8.8,2018-02-19 14:21:00
35702,12340992767700985238,2.27,2018-02-19 14:22:00
35703,17534208555551664235,1.83,2018-02-19 14:22:00
35704,14186196334831810240,7.09,2018-02-19 14:30:00
35705,15414902103274300567,0.98,2018-02-19 14:31:00
35706,9303316678476007305,8.55,2018-02-19 14:32:00
35707,6731421022966725351,0.67,2018-02-19 14:32:00
35708,6510809926472578775,2.62,2018-02-19 14:35:00
35709,16724290510117705939,3.91,2018-02-19 14:35:00
35710,10932622048606693619,1.75,2018-02-19 14:36:00
35711,11481337797547165228,1.77,2018-02-19 14:41:00
35712,17465890531081918157,9.78,2018-02-19 14:43:00
35713,8312683982770406255,3.5,2018-02-19 14:48:00
35714,9962375227913455556,7.33,2018-02-19 14:49:00
35715,11938890219480798137,3.36,2018-02-19 14:55:00
35716,5158686917531280250,0.87,2018-02-19 14:56:00
35717,7477680967088228664,0.92,2018-02-19 14:57:00
35718,6138259817147142162,3.05,2018-02-19 15:01:00
35719,12978095081660076598,1.65,2018-02-19 15:02:00
35720,7148260557482400196,2.33,2018-02-19 15:03:00
35721,22538937500067142,0.43,2018-02-19 15:06:00
35722,3385606546710036110,1.22,2018-02-19 15:08:00
35723,5139615590553126732,1.22,2018-02-19 15:23:00
35724,14774968733024306174,3.67,2018-02-19 15:32:00
35725,13861787462523859202,3.05,2018-02-19 15:36:00
35726,11171561711096037819,2.08,2018-02-19 15:36:00
35727,521371568011395381,1.22,2018-02-19 15:39:00
35728,6942160379326376061,0.58,2018-02-19 15:40:00
35729,13371783172061533144,3.5,2018-02-19 15:44:00
35730,2444096835394680145,3.05,2018-02-19 15:52:00
35731,1764663280883720522,1.83,2018-02-19 15:58:00
35732,14529058841887064544,4.28,2018-02-19 16:00:00
35733,10935275099267700005,3.18,2018-02-19 16:01:00
35734,647852072437907238,3.67,2018-02-19 16:07:00
35735,14578989877033925432,8.17,2018-02-19 16:12:00
35736,4740709930050194132,4.89,2018-02-19 16:20:00
35737,11377034109478204935,17.11,2018-02-19 16:28:00
35738,11414043856801165175,6.11,2018-02-19 16:33:00
35739,4351329121039578101,8.86,2018-02-19 16:34:00
35740,13564520345391160649,4.89,2018-02-19 16:40:00
35741,15405342054643874741,0.79,2018-02-19 16:43:00
35742,2403878631434053347,2.69,2018-02-19 16:46:00
35743,4834605611743617362,2.14,2018-02-19 16:52:00
35744,12505075338657859602,4.89,2018-02-19 16:57:00
35745,8045986004430266755,1.75,2018-02-19 16:59:00
35746,18192154731719393547,4.67,2018-02-19 17:01:00
35747,5015000867950052349,7.94,2018-02-19 17:02:00
35748,15103204055220237247,0.98,2018-02-19 17:09:00
35749,2160353116499026186,3.54,2018-02-19 17:13:00
35750,13096241963240864135,5.25,2018-02-19 17:26:00
35751,12928960425052931809,4.28,2018-02-19 17:27:00
35752,10343016064897450067,2.66,2018-02-19 17:31:00
35753,14313410343770228323,2.14,2018-02-19 17:32:00
35754,11969456848149105508,0.98,2018-02-19 17:32:00
35755,10334176023248524841,3.5,2018-02-19 17:34:00
35756,10990067051757426100,2.14,2018-02-19 17:35:00
35757,5664129948620388483,4.4,2018-02-19 17:36:00
35758,5375811192631947049,1.83,2018-02-19 17:41:00
35759,15103204055220237247,1.22,2018-02-19 17:43:00
35760,9287083552716279795,2.44,2018-02-19 17:52:00
35761,11672533235880188476,4.89,2018-02-19 17:53:00
35762,6631791127306884556,12.22,2018-02-19 17:56:00
35763,3263486045884611639,2.44,2018-02-19 18:00:00
35764,774976817171856731,3.63,2018-02-19 18:04:00
35765,11171561711096037819,3.67,2018-02-19 18:07:00
35766,3721129325956228182,1.1,2018-02-19 18:15:00
35767,13605152127287276317,3.67,2018-02-19 18:15:00
35768,15103204055220237247,5.99,2018-02-19 18:17:00
35769,17549159608450686319,2.75,2018-02-19 18:21:00
35770,12940950000281854328,2.33,2018-02-19 18:25:00
35771,7601419078336461291,12.22,2018-02-19 18:26:00
35772,1120069973087473158,7.58,2018-02-19 18:26:00
35773,11326438093380709272,2.08,2018-02-19 18:26:00
35774,10080079736119058553,1.22,2018-02-19 18:29:00
35775,9287083552716279795,2.44,2018-02-19 18:43:00
35776,5054693326416037610,2.44,2018-02-19 18:43:00
35777,3545611237629197213,4.89,2018-02-19 18:45:00
35778,4483654566838470962,2.33,2018-02-19 18:58:00
35779,7426091315254239315,1.83,2018-02-19 19:28:00
35780,17908792746576746076,4.89,2018-02-19 19:35:00
35781,2569181675832811876,4.28,2018-02-19 19:42:00
35782,8122793602412716042,1.22,2018-02-19 19:51:00
35783,15417379931722698125,4.64,2018-02-19 20:00:00
35784,14389679682848751089,4.89,2018-02-19 20:07:00
35785,8106701901166897665,3.05,2018-02-19 20:16:00
35786,12002758052994742964,3.12,2018-02-19 20:21:00
35787,5937252610427784890,3.05,2018-02-19 20:22:00
35788,11340161322329538991,1.83,2018-02-19 20:27:00
35789,5428360267575446305,1.4,2018-02-19 20:30:00
35790,16349546297106943262,3.85,2018-02-19 20:31:00
35791,8211180112370244213,13.69,2018-02-19 20:33:00
35792,4814585909819111043,0.61,2018-02-19 20:35:00
35793,17775570758253949302,22.0,2018-02-19 20:38:00
35794,3315833036551793530,4.89,2018-02-19 20:39:00
35795,3088916515181244433,2.44,2018-02-19 20:45:00
35796,7106183969622692021,2.08,2018-02-19 20:50:00
35797,2969028884934625526,4.28,2018-02-19 20:50:00
35798,1213850248836050862,2.92,2018-02-19 20:53:00
35799,3721129325956228182,1.1,2018-02-19 21:11:00
35800,118071890176901700,5.5,2018-02-19 21:16:00
35801,14192062705853758876,1.83,2018-02-19 21:17:00
35802,12340992767700985238,2.27,2018-02-19 21:27:00
35803,8999488325670356280,3.5,2018-02-19 21:28:00
35804,15789698338416010351,7.33,2018-02-19 21:29:00
35805,7604567529408683695,0.61,2018-02-19 21:32:00
35806,4591317023915320491,1.22,2018-02-19 21:32:00
35807,160075452905598111,4.77,2018-02-19 21:36:00
35808,10935275099267700005,3.18,2018-02-19 21:40:00
35809,11860706223378525678,2.44,2018-02-19 21:42:00
35810,15239753434891948630,0.3,2018-02-19 21:46:00
35811,10698570024723634653,1.83,2018-02-19 21:48:00
35812,14029095031846403194,7.33,2018-02-19 21:50:00
35813,10308053056979877549,7.33,2018-02-19 21:58:00
35814,718946333656715000,5.83,2018-02-19 21:58:00
35815,9245161163579087476,0.93,2018-02-19 22:04:00
35816,3948486611320659335,4.28,2018-02-19 22:08:00
35817,14977474758204906061,0.98,2018-02-19 22:08:00
35818,16461275843671244420,1.53,2018-02-19 22:19:00
35819,2826308099578933094,1.63,2018-02-19 22:23:00
35820,114014874371941057,0.92,2018-02-19 22:26:00
35821,7702331739449059593,0.58,2018-02-19 22:28:00
35822,1846870352191424634,4.08,2018-02-19 22:42:00
35823,7069048357196411113,1.47,2018-02-19 22:44:00
35824,11469698176081472070,2.44,2018-02-19 22:45:00
35825,17403287528375332209,0.55,2018-02-19 22:52:00
35826,10749327718329881663,2.44,2018-02-19 22:53:00
35827,704814844089874246,2.92,2018-02-19 22:55:00
35828,14740017085076460683,2.44,2018-02-19 22:58:00
35829,3761201963984351191,1.83,2018-02-19 23:03:00
35830,7300788553083802848,9.78,2018-02-19 23:08:00
35831,14917735508184751020,1.1,2018-02-19 23:23:00
35832,1164420008449719420,3.67,2018-02-19 23:27:00
35833,17775570758253949302,7.33,2018-02-19 23:30:00
35834,8609126843540431759,4.89,2018-02-19 23:40:00
35835,13930060053065020246,3.5,2018-02-19 23:50:00
35836,203660455281099348,3.85,2018-02-20 00:01:00
35837,762166578107011290,1.22,2018-02-20 00:02:00
35838,4042873872335911634,2.1,2018-02-20 00:21:00
35839,8916416828276297256,3.97,2018-02-20 00:42:00
35840,3542098815217812801,0.93,2018-02-20 00:44:00
35841,9505967503557792167,11.0,2018-02-20 00:47:00
35842,13206394894129545744,3.05,2018-02-20 01:11:00
35843,6841572959488923779,3.97,2018-02-20 01:40:00
35844,15425758834205840671,2.44,2018-02-20 02:02:00
35845,819665385842809416,9.78,2018-02-20 03:01:00
35846,12281618957538728583,6.11,2018-02-20 03:18:00
35847,2374186338019145968,6.11,2018-02-20 06:00:00
35848,5721497674422916421,3.5,2018-02-20 07:57:00
35849,3611483045317928871,18.33,2018-02-20 08:34:00
35850,9556389405772868036,2.44,2018-02-20 08:36:00
35851,3532757012911494611,1.83,2018-02-20 09:03:00
35852,5792106307407120968,1.83,2018-02-20 09:06:00
35853,3532757012911494611,1.83,2018-02-20 09:19:00
35854,6477752435656793422,2.92,2018-02-20 09:29:00
35855,5269204577747785078,2.44,2018-02-20 09:29:00
35856,5428360267575446305,12.25,2018-02-20 09:33:00
35857,3263486045884611639,6.35,2018-02-20 09:38:00
35858,13888745432979765063,7.0,2018-02-20 09:40:00
35859,13465267312789016242,2.04,2018-02-20 09:45:00
35860,8680386348570670735,3.67,2018-02-20 09:48:00
35861,14965030714373758003,49.68,2018-02-20 09:50:00
35862,10828815071879474529,1.1,2018-02-20 09:52:00
35863,7059597067126579355,1.95,2018-02-20 09:55:00
35864,3735199113521742711,6.11,2018-02-20 09:56:00
35865,4269832932645935529,1.34,2018-02-20 09:59:00
35866,4329169423564702693,0.49,2018-02-20 10:02:00
35867,10932622048606693619,0.93,2018-02-20 10:04:00
35868,8495645332733698849,4.89,2018-02-20 10:12:00
35869,10400033864897239996,1.22,2018-02-20 10:19:00
35870,1936121427642389037,4.28,2018-02-20 10:33:00
35871,2195186207477834638,4.89,2018-02-20 10:45:00
35872,17440060440039745779,0.92,2018-02-20 10:48:00
35873,1212708907349873392,2.44,2018-02-20 10:50:00
35874,11683200942203545351,4.28,2018-02-20 10:56:00
35875,774976817171856731,14.67,2018-02-20 10:57:00
35876,13975932056717210136,11.61,2018-02-20 10:59:00
35877,12934622037784414072,1.87,2018-02-20 11:09:00
35878,18053561682961143328,2.33,2018-02-20 11:12:00
35879,7046737606684150807,0.61,2018-02-20 11:16:00
35880,3061285667710378641,1.83,2018-02-20 11:16:00
35881,6948781160947906362,1.22,2018-02-20 11:22:00
35882,13076882282692192690,3.67,2018-02-20 11:34:00
35883,6055053040846945600,1.17,2018-02-20 11:35:00
35884,12901497024900258982,0.7,2018-02-20 11:46:00
35885,3644482766749211722,12.71,2018-02-20 11:48:00
35886,3045626264258979011,8.55,2018-02-20 11:49:00
35887,15512115044571665949,1.67,2018-02-20 11:56:00
35888,4172947203303847827,3.5,2018-02-20 12:09:00
35889,8741433263041703060,4.89,2018-02-20 12:19:00
35890,18053561682961143328,2.33,2018-02-20 12:24:00
35891,10318872751734993458,1.83,2018-02-20 12:47:00
35892,5428360267575446305,37.16,2018-02-20 12:49:00
35893,3650722960784947197,3.05,2018-02-20 12:53:00
35894,12239129892922586157,2.44,2018-02-20 12:56:00
35895,15869180661749038652,4.4,2018-02-20 13:00:00
35896,636050699729368629,1.22,2018-02-20 13:02:00
35897,8850767078579862920,3.73,2018-02-20 13:08:00
35898,5428360267575446305,2.16,2018-02-20 13:12:00
35899,5373342296067511642,3.05,2018-02-20 13:15:00
35900,10006790280576154012,2.69,2018-02-20 13:16:00
35901,4625972556770745752,0.61,2018-02-20 13:17:00
35902,10116135452198588850,0.92,2018-02-20 13:20:00
35903,3735199113521742711,0.49,2018-02-20 13:26:00
35904,17196145057810700768,1.4,2018-02-20 13:27:00
35905,3644482766749211722,4.03,2018-02-20 13:30:00
35906,1186338850055555872,1.77,2018-02-20 13:32:00
35907,9019681082555518724,9.17,2018-02-20 13:32:00
35908,9853835252405264331,0.24,2018-02-20 13:33:00
35909,18428157312624912312,3.67,2018-02-20 13:37:00
35910,4588302047168583738,6.11,2018-02-20 13:42:00
35911,6739769119685356471,11.67,2018-02-20 13:51:00
35912,5428360267575446305,7.41,2018-02-20 13:56:00
35913,5146177191276382813,1.34,2018-02-20 14:03:00
35914,16612301299399396128,3.05,2018-02-20 14:09:00
35915,11667851301368492684,8.55,2018-02-20 14:11:00
35916,1750247325398249990,3.67,2018-02-20 14:12:00
35917,11099068423235366070,1.83,2018-02-20 14:16:00
35918,16260167225907061970,4.89,2018-02-20 14:20:00
35919,3644482766749211722,0.61,2018-02-20 14:24:00
35920,15735725550893681715,14.67,2018-02-20 14:25:00
35921,15419292999011110172,3.85,2018-02-20 14:35:00
35922,6275878952720694936,1.47,2018-02-20 14:36:00
35923,2100471988083106301,17.11,2018-02-20 14:46:00
35924,3871068908069998362,2.44,2018-02-20 14:50:00
35925,6444678975704275693,5.31,2018-02-20 14:51:00
35926,13405147649137020210,0.49,2018-02-20 14:55:00
35927,5428360267575446305,4.08,2018-02-20 14:55:00
35928,5139615590553126732,2.44,2018-02-20 14:56:00
35929,7176041631027263855,3.18,2018-02-20 14:58:00
35930,8783373494940934929,0.61,2018-02-20 15:04:00
35931,4394506233053867282,1.94,2018-02-20 15:04:00
35932,4290641414260202368,2.44,2018-02-20 15:10:00
35933,10343016064897450067,2.44,2018-02-20 15:18:00
35934,10450702122328302894,2.75,2018-02-20 15:22:00
35935,8400291181278212633,3.67,2018-02-20 15:23:00
35936,1968552565541733050,2.57,2018-02-20 15:28:00
35937,9965645670342387966,1.22,2018-02-20 15:31:00
35938,5309272687995684327,9.78,2018-02-20 15:37:00
35939,7453250557564421536,9.78,2018-02-20 15:38:00
35940,7300788553083802848,9.78,2018-02-20 15:44:00
35941,12404500063685123271,1.67,2018-02-20 15:46:00
35942,5309272687995684327,9.78,2018-02-20 15:49:00
35943,12212303697001643641,14.0,2018-02-20 15:53:00
35944,10687266505579095834,4.08,2018-02-20 15:54:00
35945,13633602481685286143,2.2,2018-02-20 15:55:00
35946,18213105192473832622,3.54,2018-02-20 16:00:00
35947,180158750434420043,2.16,2018-02-20 16:01:00
35948,9555747354227033741,3.05,2018-02-20 16:01:00
35949,13512882478893660000,0.61,2018-02-20 16:02:00
35950,5428360267575446305,4.67,2018-02-20 16:03:00
35951,4329169423564702693,1.22,2018-02-20 16:10:00
35952,7046737606684150807,8.55,2018-02-20 16:10:00
35953,3315833036551793530,3.67,2018-02-20 16:11:00
35954,4668363572643006899,4.78,2018-02-20 16:12:00
35955,12620766072920807126,0.85,2018-02-20 16:12:00
35956,11140971583018644653,12.22,2018-02-20 16:18:00
35957,10343016064897450067,8.55,2018-02-20 16:24:00
35958,12715182424273460588,1.04,2018-02-20 16:41:00
35959,8181459295448112946,8.17,2018-02-20 16:44:00
35960,15419292999011110172,5.83,2018-02-20 16:45:00
35961,27564663575599150,7.33,2018-02-20 16:47:00
35962,3644482766749211722,2.44,2018-02-20 16:49:00
35963,14107243164891011245,5.5,2018-02-20 16:52:00
35964,16351445110153503581,35.44,2018-02-20 16:53:00
35965,6948781160947906362,2.69,2018-02-20 16:56:00
35966,16387302563144523956,0.43,2018-02-20 16:59:00
35967,12681655217351446085,1.83,2018-02-20 17:07:00
35968,6210625601512727468,4.89,2018-02-20 17:16:00
35969,7355906034797967395,2.33,2018-02-20 17:17:00
35970,5428360267575446305,1.87,2018-02-20 17:20:00
35971,12137360621552715367,4.43,2018-02-20 17:20:00
35972,2995306174123958170,0.98,2018-02-20 17:24:00
35973,5428360267575446305,1.75,2018-02-20 17:25:00
35974,10116135452198588850,7.33,2018-02-20 17:25:00
35975,5982829678873927808,2.75,2018-02-20 17:29:00
35976,16495845487657489382,4.58,2018-02-20 17:30:00
35977,12425623363793778645,4.89,2018-02-20 17:33:00
35978,2259638638480130572,1.53,2018-02-20 17:40:00
35979,16354631395144128311,2.44,2018-02-20 17:40:00
35980,12335302406420613453,4.89,2018-02-20 17:41:00
35981,15088732618276576633,6.72,2018-02-20 17:43:00
35982,4329169423564702693,5.5,2018-02-20 17:44:00
35983,8750279043374203677,1.1,2018-02-20 17:46:00
35984,12917539024103827358,3.67,2018-02-20 17:46:00
35985,13130768623949894517,5.83,2018-02-20 17:50:00
35986,6370950161755509581,1.83,2018-02-20 18:02:00
35987,16260167225907061970,3.67,2018-02-20 18:04:00
35988,5975887171032877477,0.73,2018-02-20 18:08:00
35989,16329260299575420888,2.44,2018-02-20 18:08:00
35990,9920529731449378172,2.93,2018-02-20 18:14:00
35991,8244607574686443848,1.22,2018-02-20 18:16:00
35992,3701686580960337514,1.34,2018-02-20 18:21:00
35993,5423795184710063167,11.0,2018-02-20 18:30:00
35994,5735013266277835929,3.67,2018-02-20 18:35:00
35995,47787821177703199,2.39,2018-02-20 18:36:00
35996,5782061561803789996,9.78,2018-02-20 18:43:00
35997,7563483982753682391,3.05,2018-02-20 18:43:00
35998,13846595078113815903,3.67,2018-02-20 18:43:00
35999,5072263938308030844,11.0,2018-02-20 18:43:00
36000,5139615590553126732,7.94,2018-02-20 18:43:00
36001,391970190360085728,9.78,2018-02-20 18:45:00
36002,8829044379649521936,9.17,2018-02-20 18:50:00
36003,6948781160947906362,1.1,2018-02-20 18:51:00
36004,16694539355640219318,0.98,2018-02-20 18:52:00
36005,2520714564827308021,1.22,2018-02-20 18:54:00
36006,3248365514516746891,4.89,2018-02-20 18:56:00
36007,1362015869725289766,3.05,2018-02-20 18:58:00
36008,12442390787361131265,1.83,2018-02-20 18:58:00
36009,7330633518955197121,1.22,2018-02-20 18:59:00
36010,8205211530455387937,2.14,2018-02-20 19:04:00
36011,4711617935212979739,0.61,2018-02-20 19:16:00
36012,41149849336110405,6.11,2018-02-20 19:19:00
36013,10431434899020594957,1.95,2018-02-20 19:21:00
36014,10780469031647276288,5.5,2018-02-20 19:23:00
36015,1338545159885165800,1.83,2018-02-20 19:30:00
36016,16713859772598267105,0.7,2018-02-20 19:31:00
36017,32932008676191273,6.42,2018-02-20 19:47:00
36018,9454231447486503725,1.83,2018-02-20 19:48:00
36019,14205180688273966600,0.46,2018-02-20 19:57:00
36020,646123357464760220,3.05,2018-02-20 20:02:00
36021,12859827747001823115,3.42,2018-02-20 20:08:00
36022,9662699304845777144,1.83,2018-02-20 20:15:00
36023,7729796799651115270,1.1,2018-02-20 20:18:00
36024,16063046443375273210,5.5,2018-02-20 20:21:00
36025,3336066073045706793,2.04,2018-02-20 20:25:00
36026,8198080184094690705,1.53,2018-02-20 20:52:00
36027,8556416788419266919,6.42,2018-02-20 20:56:00
36028,4477532852572828781,4.28,2018-02-20 21:02:00
36029,7400211533076146790,4.89,2018-02-20 21:07:00
36030,8375416595716591109,15.89,2018-02-20 21:10:00
36031,12684633192977855967,6.11,2018-02-20 21:12:00
36032,778245450600671174,7.09,2018-02-20 21:15:00
36033,3138289710157295292,1.83,2018-02-20 21:21:00
36034,1575610433830285063,9.78,2018-02-20 21:21:00
36035,15372201422163212624,2.44,2018-02-20 21:27:00
36036,15617172082464840996,4.77,2018-02-20 21:32:00
36037,5342679168393316041,0.92,2018-02-20 21:43:00
36038,523566795269223459,4.89,2018-02-20 21:43:00
36039,13464086880935379377,3.18,2018-02-20 21:48:00
36040,12612487545872383434,4.64,2018-02-20 21:50:00
36041,16707489245403576356,4.28,2018-02-20 21:54:00
36042,614528924348449839,0.73,2018-02-20 21:55:00
36043,12777657187266897259,0.49,2018-02-20 21:58:00
36044,15945844241845346854,4.89,2018-02-20 21:59:00
36045,13521310671602857432,3.05,2018-02-20 22:03:00
36046,10842153622132841831,2.48,2018-02-20 22:10:00
36047,11052029427344217275,0.61,2018-02-20 22:13:00
36048,12335302406420613453,2.44,2018-02-20 22:15:00
36049,12523792242157429441,5.33,2018-02-20 22:17:00
36050,4704094028178209664,0.7,2018-02-20 22:17:00
36051,11655925027545659166,2.44,2018-02-20 22:18:00
